req_id,slug,title,brand,employment_type,language,languages,tags,location_name,street_address,city,state,postal_code,country_code,full_location,latitude,longitude,apply_url,update_date,create_date,description
USA5261S420,USA5261S420,Hub Driver,AutoZone-US,,en-us,,Stores,,977 BLOOMFIELD AVE,Clifton,New Jersey,07012,US,"Clifton, New Jersey",40.8438098,-74.1586315,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA5261S420&lang=en,2024-01-26T07:47:22+0000,2021-07-24T21:23:46+0000,"Position Summary: AutoZone's Hub Drivers will perform duties inside our stores; as well as, in the operation of a company provided vehicle to assure the safe delivery of parts to and from AutoZone stores and commercial customers. Driver: Store Delivery ensures maximum productivity in a safe environment, drive sales, and remain compliant with company procedures in accordance to AutoZone’s expectation. Driver: Store Delivery exceeds customer’s expectation by delivering WOW! Customer Service experience by Living the Pledge every day. Responsibilities: Provides WOW! Customer Service Follows all company policies, procedures and management direction, including all fleet and safety policies Complies with safe driving rules and procedures and ensures parts are delivered on time and in excellent condition Maintains safe driving and working environment, including PPE (Personal Protective Equipment) Properly maintains vehicle(s), complete Daily Vehicle Checklist and take the necessary steps to report vehicle maintenance issues Drives company vehicle to deliver parts to AutoZone stores, including safe loading and unloading of parts Ensures appropriate delivery documentation is generated and issued for each delivery, then appropriately filed Ensures assigned company vehicle is kept clean and presentable Inspects, protects, and maintains company assets, merchandise, and vehicles Processes and restocks returns from route deliveries in a timely manner Assists DIY customers between deliveries by performing the following duties: Utilizing ZNET to help customers locate merchandise or find suitable alternatives Maintains product knowledge and current promotions through AutoZone systems and information sources Maintains store appearance and merchandising standards as directed Requirements: High School diploma or equivalent Basic knowledge of automotive parts is required Excellent communication and decision making skills Ability to lift, load, and deliver merchandise Ability to work a flexible schedule to meet the business needs, including holidays, evenings and weekend shifts Valid driver’s license and ability to meet AutoZone’s driving requirements Drivers – 21 years or older"
USA0465S135P,USA0465S135P,Shift Supervisor (Part-Time),AutoZone-US,PART_TIME,en-us,,Stores,,404 S MARINE BLVD,Jacksonville,North Carolina,28540,US,"Jacksonville, North Carolina",34.7524856,-77.4463978,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA0465S135P&lang=en,2024-01-26T07:49:51+0000,2021-07-24T21:18:06+0000,"Position Summary AutoZone's Part-Time Shift Supervisors will assist the Store Manager with leading company initiatives and ensuring maximum productivity, training high performing AutoZoners in a safe environment, driving sales, controlling expenses and shrink, and remaining compliant with company procedures in accordance to AutoZone’s expectation. Part-Time Shift Supervisors will exceed customer’s expectations by delivering a WOW! Customer shopping experience on assigned shifts by Living the Pledge every day. Position Responsibilities Assists Store Manager with supervising, training and developing store personnel Assumes responsibility for the store operation and commercial department in the Commercial Sales Manager and Store Manager’s absence, on assigned shifts Assists with management of the Commercial and Hub Departments, (as applicable), to ensure commercial accounts and stores are serviced and deliveries are made as promised Delegates and ensures store merchandising tasks are completed in a timely manner Operates cash registers and follows established cash handling duties, including but not limited to deposits, petty cash and lane accountability Ensures all company policies, and loss prevention procedures are followed Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains a safe working environment while ensuring AutoZoners are implementing those practices including PPE (Personal Protective Equipment) Monitors cash flow, inventory and security control Maintains sales productivity, store appearance and merchandising standards Conducts and reviews all opening and closing procedures Manages emergency situations and conduct proper emergency procedures Follows proper accident procedures Provides feedback regarding AutoZoner performance to the store manager Assists with monitoring and managing all activities related to Risk & Safety Management to maintain a safe work environment Addresses customer concerns and resolves them with a goal of turning a complaint into a compliment Processes returns and effectively manages inventory Communicates AutoZoner issues and concerns to the Store Manager in a timely and confidential manner Motivates AutoZoners to provide WOW! Customer Service, enhance productivity level and market products to enhance sales and profits Position Requirements High School diploma or equivalent ASE Certified preferred Demonstrates high level of integrity Excellent communication and decision making skills Ability to drive customer service"
USA3381S135P,USA3381S135P,Shift Supervisor (Part-Time),AutoZone-US,PART_TIME,en-us,,Stores,,20886 N JOHN WAYNE,Maricopa,Arizona,85139,US,"Maricopa, Arizona",33.0692797,-112.0467521,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA3381S135P&lang=en,2024-01-26T07:50:03+0000,2021-07-24T21:55:18+0000,"Position Summary AutoZone's Part-Time Shift Supervisors will assist the Store Manager with leading company initiatives and ensuring maximum productivity, training high performing AutoZoners in a safe environment, driving sales, controlling expenses and shrink, and remaining compliant with company procedures in accordance to AutoZone’s expectation. Part-Time Shift Supervisors will exceed customer’s expectations by delivering a WOW! Customer shopping experience on assigned shifts by Living the Pledge every day. Position Responsibilities Assists Store Manager with supervising, training and developing store personnel Assumes responsibility for the store operation and commercial department in the Commercial Sales Manager and Store Manager’s absence, on assigned shifts Assists with management of the Commercial and Hub Departments, (as applicable), to ensure commercial accounts and stores are serviced and deliveries are made as promised Delegates and ensures store merchandising tasks are completed in a timely manner Operates cash registers and follows established cash handling duties, including but not limited to deposits, petty cash and lane accountability Ensures all company policies, and loss prevention procedures are followed Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains a safe working environment while ensuring AutoZoners are implementing those practices including PPE (Personal Protective Equipment) Monitors cash flow, inventory and security control Maintains sales productivity, store appearance and merchandising standards Conducts and reviews all opening and closing procedures Manages emergency situations and conduct proper emergency procedures Follows proper accident procedures Provides feedback regarding AutoZoner performance to the store manager Assists with monitoring and managing all activities related to Risk & Safety Management to maintain a safe work environment Addresses customer concerns and resolves them with a goal of turning a complaint into a compliment Processes returns and effectively manages inventory Communicates AutoZoner issues and concerns to the Store Manager in a timely and confidential manner Motivates AutoZoners to provide WOW! Customer Service, enhance productivity level and market products to enhance sales and profits Position Requirements High School diploma or equivalent ASE Certified preferred Demonstrates high level of integrity Excellent communication and decision making skills Ability to drive customer service"
USA2376S164,USA2376S164,Senior Retail Sales Associate (Full-Time),AutoZone-US,FULL_TIME,en-us,,Stores,,3844 S NOLAND RD,Independence,Missouri,64055,US,"Independence, Missouri",39.0514035,-94.4160387,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA2376S164&lang=en,2024-01-26T07:26:35+0000,2021-07-24T22:42:39+0000,"Position Summary AutoZone's Full-Time Senior Retail Sales Associate drives sales through superior customer service by exceeding customer expectations and providing a WOW! Customer Service experience. While assisting customers, the Senior Retail Sales Associate will perform daily assigned duties and remain compliant with company procedures in accordance to AutoZone expectations by Living the Pledge every day. Position Responsibilities Provides WOW! Customer Service Ensures assigned store tasks are completed in a timely manner on assigned shift Operates cash registers and follows established cash handling procedures Follows company policies and loss prevention procedures Maintains a safe working environment including PPE (Personal Protective Equipment) Maintains store appearance and merchandising standards as directed Ensures that merchandise is restocked and placed in their respective areas Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains product knowledge and current promotions through AutoZone systems and information sources Practices GOTTChA and assists with the installation of wipers blades, batteries and light bulbs Utilizes OBDII to read codes from customer’s automobiles Ability to diagnose automobile problems and recommend solutions Communicates with managers regarding customer concerns and employee matters Actively engaged in developing more effective customer service skills Provides honest and trustworthy advice to customers regarding the best products that fit the customers’ expectations Position Requirements High School diploma or equivalent Basic knowledge of automotive parts is required Excellent communication and decision making skills Ability to lift, load, and deliver merchandise Ability to work a flexible schedule to meet the business needs, including holidays, evenings and weekend shifts"
USA5002S164,USA5002S164,Senior Retail Sales Associate (Full-Time),AutoZone-US,FULL_TIME,en-us,,Stores,,120 WORCESTER RD,Natick,Massachusetts,01760,US,"Natick, Massachusetts",42.297678,-71.39904419999999,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA5002S164&lang=en,2024-01-24T06:58:28+0000,2021-07-24T21:27:57+0000,"Position Summary AutoZone's Full-Time Senior Retail Sales Associate drives sales through superior customer service by exceeding customer expectations and providing a WOW! Customer Service experience. While assisting customers, the Senior Retail Sales Associate will perform daily assigned duties and remain compliant with company procedures in accordance to AutoZone expectations by Living the Pledge every day. Position Responsibilities Provides WOW! Customer Service Ensures assigned store tasks are completed in a timely manner on assigned shift Operates cash registers and follows established cash handling procedures Follows company policies and loss prevention procedures Maintains a safe working environment including PPE (Personal Protective Equipment) Maintains store appearance and merchandising standards as directed Ensures that merchandise is restocked and placed in their respective areas Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains product knowledge and current promotions through AutoZone systems and information sources Practices GOTTChA and assists with the installation of wipers blades, batteries and light bulbs Utilizes OBDII to read codes from customer’s automobiles Ability to diagnose automobile problems and recommend solutions Communicates with managers regarding customer concerns and employee matters Actively engaged in developing more effective customer service skills Provides honest and trustworthy advice to customers regarding the best products that fit the customers’ expectations Position Requirements High School diploma or equivalent Basic knowledge of automotive parts is required Excellent communication and decision making skills Ability to lift, load, and deliver merchandise Ability to work a flexible schedule to meet the business needs, including holidays, evenings and weekend shifts"
USA6266S164,USA6266S164,Senior Retail Sales Associate (Full-Time),AutoZone-US,FULL_TIME,en-us,,Stores,,1120 - 12TH AVE ROAD,Nampa,Idaho,83686,US,"Nampa, Idaho",43.570487,-116.5699972,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA6266S164&lang=en,2024-01-24T06:58:30+0000,2021-07-24T22:14:27+0000,"Position Summary AutoZone's Full-Time Senior Retail Sales Associate drives sales through superior customer service by exceeding customer expectations and providing a WOW! Customer Service experience. While assisting customers, the Senior Retail Sales Associate will perform daily assigned duties and remain compliant with company procedures in accordance to AutoZone expectations by Living the Pledge every day. Position Responsibilities Provides WOW! Customer Service Ensures assigned store tasks are completed in a timely manner on assigned shift Operates cash registers and follows established cash handling procedures Follows company policies and loss prevention procedures Maintains a safe working environment including PPE (Personal Protective Equipment) Maintains store appearance and merchandising standards as directed Ensures that merchandise is restocked and placed in their respective areas Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains product knowledge and current promotions through AutoZone systems and information sources Practices GOTTChA and assists with the installation of wipers blades, batteries and light bulbs Utilizes OBDII to read codes from customer’s automobiles Ability to diagnose automobile problems and recommend solutions Communicates with managers regarding customer concerns and employee matters Actively engaged in developing more effective customer service skills Provides honest and trustworthy advice to customers regarding the best products that fit the customers’ expectations Position Requirements High School diploma or equivalent Basic knowledge of automotive parts is required Excellent communication and decision making skills Ability to lift, load, and deliver merchandise Ability to work a flexible schedule to meet the business needs, including holidays, evenings and weekend shifts"
USA6486S135,USA6486S135,Shift Supervisor (Full-Time),AutoZone-US,FULL_TIME,en-us,,Stores,,3913 OLEANDER DR,Wilmington,North Carolina,28403,US,"Wilmington, North Carolina",34.2139045,-77.89786289999999,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA6486S135&lang=en,2024-01-22T07:03:57+0000,2021-07-24T22:27:09+0000,"Position Summary AutoZone's Full-Time Shift Supervisors assist the Store Manager with leading company initiatives and ensuring maximum productivity, training high performing AutoZoners in a safe environment, driving sales, controlling expenses and shrink, and remaining compliant with company procedures in accordance to AutoZone’s expectation. Shift Supervisors exceeds customer’s expectation by delivering a WOW! Customer shopping experience on assigned shifts by Living the Pledge every day. Position Responsibilities Assists Store Manager with supervising, training and developing store personnel Assumes responsibility for the store operation and commercial department in the Commercial Sales Manager and Store Manager’s absence, on assigned shifts Assists with management of the Commercial and Hub Departments, (as applicable), to ensure commercial accounts and stores are serviced and deliveries are made as promised Delegates and ensures store merchandising tasks are completed in a timely manner Operates cash registers and follows established cash handling duties, including but not limited to deposits, petty cash and lane accountability Ensures all company policies, and loss prevention procedures are followed Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains a safe working environment while ensuring AutoZoners are implementing those practices including PPE (Personal Protective Equipment) Monitors cash flow, inventory and security control Maintains sales productivity, store appearance and merchandising standards Conducts and reviews all opening and closing procedures Manages emergency situations and conduct proper emergency procedures Follows proper accident procedures Provides feedback regarding AutoZoner performance to the store manager Assists with monitoring and managing all activities related to Risk & Safety Management to maintain a safe work environment Addresses customer concerns and resolves them with a goal of turning a complaint into a compliment Processes returns and effectively manages inventory Communicates AutoZoner issues and concerns to the Store Manager in a timely and confidential manner Motivates AutoZoners to provide WOW! Customer Service, enhance productivity level and market products to enhance sales and profits Position Requirements High School diploma or equivalent ASE Certified preferred Demonstrates high level of integrity Excellent communication and decision making skills Ability to drive customer service"
USA4569S164,USA4569S164,Senior Retail Sales Associate (Full-Time),AutoZone-US,FULL_TIME,en-us,,Stores,,2117 W WASHINGTON ST,Indianapolis,Indiana,46222,US,"Indianapolis, Indiana",39.765968,-86.19744329999999,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA4569S164&lang=en,2024-01-22T08:31:20+0000,2021-07-24T21:07:45+0000,"Position Summary AutoZone's Full-Time Senior Retail Sales Associate drives sales through superior customer service by exceeding customer expectations and providing a WOW! Customer Service experience. While assisting customers, the Senior Retail Sales Associate will perform daily assigned duties and remain compliant with company procedures in accordance to AutoZone expectations by Living the Pledge every day. Position Responsibilities Provides WOW! Customer Service Ensures assigned store tasks are completed in a timely manner on assigned shift Operates cash registers and follows established cash handling procedures Follows company policies and loss prevention procedures Maintains a safe working environment including PPE (Personal Protective Equipment) Maintains store appearance and merchandising standards as directed Ensures that merchandise is restocked and placed in their respective areas Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains product knowledge and current promotions through AutoZone systems and information sources Practices GOTTChA and assists with the installation of wipers blades, batteries and light bulbs Utilizes OBDII to read codes from customer’s automobiles Ability to diagnose automobile problems and recommend solutions Communicates with managers regarding customer concerns and employee matters Actively engaged in developing more effective customer service skills Provides honest and trustworthy advice to customers regarding the best products that fit the customers’ expectations Position Requirements High School diploma or equivalent Basic knowledge of automotive parts is required Excellent communication and decision making skills Ability to lift, load, and deliver merchandise Ability to work a flexible schedule to meet the business needs, including holidays, evenings and weekend shifts"
USA6107S164,USA6107S164,Senior Retail Sales Associate (Full-Time),AutoZone-US,FULL_TIME,en-us,,Stores,,9639 HWY 242,Conroe,Texas,77385,US,"Conroe, Texas",30.2090735,-95.4291645,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA6107S164&lang=en,2024-01-22T08:12:24+0000,2021-07-24T21:11:17+0000,"Position Summary AutoZone's Full-Time Senior Retail Sales Associate drives sales through superior customer service by exceeding customer expectations and providing a WOW! Customer Service experience. While assisting customers, the Senior Retail Sales Associate will perform daily assigned duties and remain compliant with company procedures in accordance to AutoZone expectations by Living the Pledge every day. Position Responsibilities Provides WOW! Customer Service Ensures assigned store tasks are completed in a timely manner on assigned shift Operates cash registers and follows established cash handling procedures Follows company policies and loss prevention procedures Maintains a safe working environment including PPE (Personal Protective Equipment) Maintains store appearance and merchandising standards as directed Ensures that merchandise is restocked and placed in their respective areas Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains product knowledge and current promotions through AutoZone systems and information sources Practices GOTTChA and assists with the installation of wipers blades, batteries and light bulbs Utilizes OBDII to read codes from customer’s automobiles Ability to diagnose automobile problems and recommend solutions Communicates with managers regarding customer concerns and employee matters Actively engaged in developing more effective customer service skills Provides honest and trustworthy advice to customers regarding the best products that fit the customers’ expectations Position Requirements High School diploma or equivalent Basic knowledge of automotive parts is required Excellent communication and decision making skills Ability to lift, load, and deliver merchandise Ability to work a flexible schedule to meet the business needs, including holidays, evenings and weekend shifts"
USA6229S135,USA6229S135,Shift Supervisor (Full-Time),AutoZone-US,FULL_TIME,en-us,,Stores,,713 N 16TH ST,Phoenix,Arizona,85006,US,"Phoenix, Arizona",33.4563884,-112.0471713,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA6229S135&lang=en,2024-01-22T08:17:22+0000,2021-07-24T22:25:07+0000,"Position Summary AutoZone's Full-Time Shift Supervisors assist the Store Manager with leading company initiatives and ensuring maximum productivity, training high performing AutoZoners in a safe environment, driving sales, controlling expenses and shrink, and remaining compliant with company procedures in accordance to AutoZone’s expectation. Shift Supervisors exceeds customer’s expectation by delivering a WOW! Customer shopping experience on assigned shifts by Living the Pledge every day. Position Responsibilities Assists Store Manager with supervising, training and developing store personnel Assumes responsibility for the store operation and commercial department in the Commercial Sales Manager and Store Manager’s absence, on assigned shifts Assists with management of the Commercial and Hub Departments, (as applicable), to ensure commercial accounts and stores are serviced and deliveries are made as promised Delegates and ensures store merchandising tasks are completed in a timely manner Operates cash registers and follows established cash handling duties, including but not limited to deposits, petty cash and lane accountability Ensures all company policies, and loss prevention procedures are followed Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains a safe working environment while ensuring AutoZoners are implementing those practices including PPE (Personal Protective Equipment) Monitors cash flow, inventory and security control Maintains sales productivity, store appearance and merchandising standards Conducts and reviews all opening and closing procedures Manages emergency situations and conduct proper emergency procedures Follows proper accident procedures Provides feedback regarding AutoZoner performance to the store manager Assists with monitoring and managing all activities related to Risk & Safety Management to maintain a safe work environment Addresses customer concerns and resolves them with a goal of turning a complaint into a compliment Processes returns and effectively manages inventory Communicates AutoZoner issues and concerns to the Store Manager in a timely and confidential manner Motivates AutoZoners to provide WOW! Customer Service, enhance productivity level and market products to enhance sales and profits Position Requirements High School diploma or equivalent ASE Certified preferred Demonstrates high level of integrity Excellent communication and decision making skills Ability to drive customer service"
USA3258S164,USA3258S164,Senior Retail Sales Associate (Full-Time),AutoZone-US,FULL_TIME,en-us,,Stores,,2180 E BROADWAY BL,Tucson,Arizona,85719,US,"Tucson, Arizona",32.2203969,-110.9398129,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA3258S164&lang=en,2024-01-22T08:17:26+0000,2021-07-24T21:53:34+0000,"Position Summary AutoZone's Full-Time Senior Retail Sales Associate drives sales through superior customer service by exceeding customer expectations and providing a WOW! Customer Service experience. While assisting customers, the Senior Retail Sales Associate will perform daily assigned duties and remain compliant with company procedures in accordance to AutoZone expectations by Living the Pledge every day. Position Responsibilities Provides WOW! Customer Service Ensures assigned store tasks are completed in a timely manner on assigned shift Operates cash registers and follows established cash handling procedures Follows company policies and loss prevention procedures Maintains a safe working environment including PPE (Personal Protective Equipment) Maintains store appearance and merchandising standards as directed Ensures that merchandise is restocked and placed in their respective areas Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains product knowledge and current promotions through AutoZone systems and information sources Practices GOTTChA and assists with the installation of wipers blades, batteries and light bulbs Utilizes OBDII to read codes from customer’s automobiles Ability to diagnose automobile problems and recommend solutions Communicates with managers regarding customer concerns and employee matters Actively engaged in developing more effective customer service skills Provides honest and trustworthy advice to customers regarding the best products that fit the customers’ expectations Position Requirements High School diploma or equivalent Basic knowledge of automotive parts is required Excellent communication and decision making skills Ability to lift, load, and deliver merchandise Ability to work a flexible schedule to meet the business needs, including holidays, evenings and weekend shifts"
USA3177S164,USA3177S164,Senior Retail Sales Associate (Full-Time),AutoZone-US,FULL_TIME,en-us,,Stores,,1204 E 1ST ST,Vidalia,Georgia,30474,US,"Vidalia, Georgia",32.2124741,-82.3981931,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA3177S164&lang=en,2024-01-22T08:17:17+0000,2021-07-24T21:15:38+0000,"Position Summary AutoZone's Full-Time Senior Retail Sales Associate drives sales through superior customer service by exceeding customer expectations and providing a WOW! Customer Service experience. While assisting customers, the Senior Retail Sales Associate will perform daily assigned duties and remain compliant with company procedures in accordance to AutoZone expectations by Living the Pledge every day. Position Responsibilities Provides WOW! Customer Service Ensures assigned store tasks are completed in a timely manner on assigned shift Operates cash registers and follows established cash handling procedures Follows company policies and loss prevention procedures Maintains a safe working environment including PPE (Personal Protective Equipment) Maintains store appearance and merchandising standards as directed Ensures that merchandise is restocked and placed in their respective areas Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains product knowledge and current promotions through AutoZone systems and information sources Practices GOTTChA and assists with the installation of wipers blades, batteries and light bulbs Utilizes OBDII to read codes from customer’s automobiles Ability to diagnose automobile problems and recommend solutions Communicates with managers regarding customer concerns and employee matters Actively engaged in developing more effective customer service skills Provides honest and trustworthy advice to customers regarding the best products that fit the customers’ expectations Position Requirements High School diploma or equivalent Basic knowledge of automotive parts is required Excellent communication and decision making skills Ability to lift, load, and deliver merchandise Ability to work a flexible schedule to meet the business needs, including holidays, evenings and weekend shifts"
USA1814S135,USA1814S135,Shift Supervisor (Full-Time),AutoZone-US,FULL_TIME,en-us,,Stores,,1307 N SALISBURY B,Salisbury,Maryland,21801,US,"Salisbury, Maryland",38.3783783,-75.5897811,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA1814S135&lang=en,2024-01-22T08:23:17+0000,2019-01-02T21:05:37+0000,"Position Summary AutoZone's Full-Time Shift Supervisors assist the Store Manager with leading company initiatives and ensuring maximum productivity, training high performing AutoZoners in a safe environment, driving sales, controlling expenses and shrink, and remaining compliant with company procedures in accordance to AutoZone’s expectation. Shift Supervisors exceeds customer’s expectation by delivering a WOW! Customer shopping experience on assigned shifts by Living the Pledge every day. Position Responsibilities Assists Store Manager with supervising, training and developing store personnel Assumes responsibility for the store operation and commercial department in the Commercial Sales Manager and Store Manager’s absence, on assigned shifts Assists with management of the Commercial and Hub Departments, (as applicable), to ensure commercial accounts and stores are serviced and deliveries are made as promised Delegates and ensures store merchandising tasks are completed in a timely manner Operates cash registers and follows established cash handling duties, including but not limited to deposits, petty cash and lane accountability Ensures all company policies, and loss prevention procedures are followed Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains a safe working environment while ensuring AutoZoners are implementing those practices including PPE (Personal Protective Equipment) Monitors cash flow, inventory and security control Maintains sales productivity, store appearance and merchandising standards Conducts and reviews all opening and closing procedures Manages emergency situations and conduct proper emergency procedures Follows proper accident procedures Provides feedback regarding AutoZoner performance to the store manager Assists with monitoring and managing all activities related to Risk & Safety Management to maintain a safe work environment Addresses customer concerns and resolves them with a goal of turning a complaint into a compliment Processes returns and effectively manages inventory Communicates AutoZoner issues and concerns to the Store Manager in a timely and confidential manner Motivates AutoZoners to provide WOW! Customer Service, enhance productivity level and market products to enhance sales and profits Position Requirements High School diploma or equivalent ASE Certified preferred Demonstrates high level of integrity Excellent communication and decision making skills Ability to drive customer service"
USA5247S135P,USA5247S135P,Shift Supervisor (Part-Time),AutoZone-US,PART_TIME,en-us,,Stores,,2555 W TOUHY AVE,Chicago,Illinois,60645,US,"Chicago, Illinois",42.0119394,-87.6936955,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA5247S135P&lang=en,2024-01-22T07:57:12+0000,2021-07-24T22:40:39+0000,"Position Summary AutoZone's Part-Time Shift Supervisors will assist the Store Manager with leading company initiatives and ensuring maximum productivity, training high performing AutoZoners in a safe environment, driving sales, controlling expenses and shrink, and remaining compliant with company procedures in accordance to AutoZone’s expectation. Part-Time Shift Supervisors will exceed customer’s expectations by delivering a WOW! Customer shopping experience on assigned shifts by Living the Pledge every day. Position Responsibilities Assists Store Manager with supervising, training and developing store personnel Assumes responsibility for the store operation and commercial department in the Commercial Sales Manager and Store Manager’s absence, on assigned shifts Assists with management of the Commercial and Hub Departments, (as applicable), to ensure commercial accounts and stores are serviced and deliveries are made as promised Delegates and ensures store merchandising tasks are completed in a timely manner Operates cash registers and follows established cash handling duties, including but not limited to deposits, petty cash and lane accountability Ensures all company policies, and loss prevention procedures are followed Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains a safe working environment while ensuring AutoZoners are implementing those practices including PPE (Personal Protective Equipment) Monitors cash flow, inventory and security control Maintains sales productivity, store appearance and merchandising standards Conducts and reviews all opening and closing procedures Manages emergency situations and conduct proper emergency procedures Follows proper accident procedures Provides feedback regarding AutoZoner performance to the store manager Assists with monitoring and managing all activities related to Risk & Safety Management to maintain a safe work environment Addresses customer concerns and resolves them with a goal of turning a complaint into a compliment Processes returns and effectively manages inventory Communicates AutoZoner issues and concerns to the Store Manager in a timely and confidential manner Motivates AutoZoners to provide WOW! Customer Service, enhance productivity level and market products to enhance sales and profits Position Requirements High School diploma or equivalent ASE Certified preferred Demonstrates high level of integrity Excellent communication and decision making skills Ability to drive customer service"
USA2443S135P,USA2443S135P,Shift Supervisor (Part-Time),AutoZone-US,PART_TIME,en-us,,Stores,,901 SUMMIT AVE,Greensboro,North Carolina,27405,US,"Greensboro, North Carolina",36.08425890000001,-79.77796219999999,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA2443S135P&lang=en,2024-01-22T08:04:28+0000,2021-07-24T22:40:41+0000,"Position Summary AutoZone's Part-Time Shift Supervisors will assist the Store Manager with leading company initiatives and ensuring maximum productivity, training high performing AutoZoners in a safe environment, driving sales, controlling expenses and shrink, and remaining compliant with company procedures in accordance to AutoZone’s expectation. Part-Time Shift Supervisors will exceed customer’s expectations by delivering a WOW! Customer shopping experience on assigned shifts by Living the Pledge every day. Position Responsibilities Assists Store Manager with supervising, training and developing store personnel Assumes responsibility for the store operation and commercial department in the Commercial Sales Manager and Store Manager’s absence, on assigned shifts Assists with management of the Commercial and Hub Departments, (as applicable), to ensure commercial accounts and stores are serviced and deliveries are made as promised Delegates and ensures store merchandising tasks are completed in a timely manner Operates cash registers and follows established cash handling duties, including but not limited to deposits, petty cash and lane accountability Ensures all company policies, and loss prevention procedures are followed Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains a safe working environment while ensuring AutoZoners are implementing those practices including PPE (Personal Protective Equipment) Monitors cash flow, inventory and security control Maintains sales productivity, store appearance and merchandising standards Conducts and reviews all opening and closing procedures Manages emergency situations and conduct proper emergency procedures Follows proper accident procedures Provides feedback regarding AutoZoner performance to the store manager Assists with monitoring and managing all activities related to Risk & Safety Management to maintain a safe work environment Addresses customer concerns and resolves them with a goal of turning a complaint into a compliment Processes returns and effectively manages inventory Communicates AutoZoner issues and concerns to the Store Manager in a timely and confidential manner Motivates AutoZoners to provide WOW! Customer Service, enhance productivity level and market products to enhance sales and profits Position Requirements High School diploma or equivalent ASE Certified preferred Demonstrates high level of integrity Excellent communication and decision making skills Ability to drive customer service"
USA2759S135,USA2759S135,Shift Supervisor (Full-Time),AutoZone-US,FULL_TIME,en-us,,Stores,,970 N PINAL AVE,Casa Grande,Arizona,85122,US,"Casa Grande, Arizona",32.8823115,-111.7566685,https://autozone.taleo.net/careersection/AZ_External/jobapply.ftl?job=USA2759S135&lang=en,2024-01-22T07:49:15+0000,2021-07-24T21:50:53+0000,"Position Summary AutoZone's Full-Time Shift Supervisors assist the Store Manager with leading company initiatives and ensuring maximum productivity, training high performing AutoZoners in a safe environment, driving sales, controlling expenses and shrink, and remaining compliant with company procedures in accordance to AutoZone’s expectation. Shift Supervisors exceeds customer’s expectation by delivering a WOW! Customer shopping experience on assigned shifts by Living the Pledge every day. Position Responsibilities Assists Store Manager with supervising, training and developing store personnel Assumes responsibility for the store operation and commercial department in the Commercial Sales Manager and Store Manager’s absence, on assigned shifts Assists with management of the Commercial and Hub Departments, (as applicable), to ensure commercial accounts and stores are serviced and deliveries are made as promised Delegates and ensures store merchandising tasks are completed in a timely manner Operates cash registers and follows established cash handling duties, including but not limited to deposits, petty cash and lane accountability Ensures all company policies, and loss prevention procedures are followed Utilizes ZNET to help customers locate merchandise or find suitable alternatives Maintains a safe working environment while ensuring AutoZoners are implementing those practices including PPE (Personal Protective Equipment) Monitors cash flow, inventory and security control Maintains sales productivity, store appearance and merchandising standards Conducts and reviews all opening and closing procedures Manages emergency situations and conduct proper emergency procedures Follows proper accident procedures Provides feedback regarding AutoZoner performance to the store manager Assists with monitoring and managing all activities related to Risk & Safety Management to maintain a safe work environment Addresses customer concerns and resolves them with a goal of turning a complaint into a compliment Processes returns and effectively manages inventory Communicates AutoZoner issues and concerns to the Store Manager in a timely and confidential manner Motivates AutoZoners to provide WOW! Customer Service, enhance productivity level and market products to enhance sales and profits Position Requirements High School diploma or equivalent ASE Certified preferred Demonstrates high level of integrity Excellent communication and decision making skills Ability to drive customer service"
